Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.2042769527122 16.01578301692449),77,-61.2042769527122,16.015783016924487,121.56660111453323,24.28773866942067,47.21158704639007
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20508219835677 15.92542269556552),78,-61.20508219835677,15.925422695565516,130.66032788299964,23.01000213006776,44.7278659115788
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20588228791058 15.8350615856008),79,-61.205882287910576,15.835061585600796,139.88534355841279,21.852333573541916,42.47753826390438
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20667723216801 15.74469969113653),80,-61.20667723216801,15.744699691136532,149.21731665410306,20.801625140346083,40.435124462875756
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.10565532890542 16.55709790519857),81,-61.10565532890542,16.557097905198574,80.20399220577045,32.67435039560869,63.51385606057845
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.1065352188415 16.46674718420811),82,-61.1065352188415,16.466747184208106,86.68226384278583,30.98792015271595,60.235697921046125
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.1074096149475 16.37639564585213),83,-61.1074096149475,16.37639564585213,93.79240640866684,29.327448310466423,57.00799887563667
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.10827852909438 16.28604329422447),84,-61.10827852909438,16.28604329422447,101.40161428793208,27.74079565166069,53.9237928434009
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.10914197306594 16.19569013342579),85,-61.10914197306594,16.195690133425792,109.40582973847744,26.253091794578587,51.031927894429224
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.10999995855911 16.10533616756359),86,-61.10999995855911,16.105336167563586,117.72453075815899,24.874259962121346,48.351693230905425
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.11085249718454 16.01498140075212),87,-61.11085249718454,16.01498140075212,126.29560986297209,23.604922078909325,45.88429777757752
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.11169960046676 15.92462583711243),88,-61.11169960046676,15.92462583711243,135.0710492204479,22.440481337731132,43.620806056064836
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.11254127984481 15.83426948077227),89,-61.112541279844805,15.834269480772273,144.0135128365927,21.373733021310194,41.547213216369705
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.11337754667241 15.74391233586611),90,-61.11337754667241,15.743912335866112,153.09375101123328,20.396441480814026,39.64751043786744
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01197957744639 16.55622559420376),91,-61.01197957744639,16.556225594203763,88.34330613468788,30.58317087023107,59.448928257468594
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01290293192547 16.46587989824451),92,-61.01290293192547,16.465879898244513,94.26374002342078,29.223752391127363,56.80643013394088
